group_keyword,group_sentence_1,video_id,youtube,school_zh,school_total_videos,township_slug,township_total_videos,decision,reason
hot pot,the students make hot pot for lunch.,Q25KORhohOU,https://www.youtube.com/watch?v=Q25KORhohOU,彰化縣溪湖鎮湖西國小,38,xihu,40,DROP,dropped: same as NLlVcGmkBzo (彰化縣溪湖鎮湖西國小)
hot pot,the students make hot pot for lunch.,gcgm1X44QGI,https://www.youtube.com/watch?v=gcgm1X44QGI,彰化縣員林市育英國小,66,yuanlin-city,164,DROP,dropped: same as NLlVcGmkBzo (彰化縣溪湖鎮湖西國小)
hot pot,the students make hot pot for lunch.,V38t1OAun9Y,https://www.youtube.com/watch?v=V38t1OAun9Y,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as NLlVcGmkBzo (彰化縣溪湖鎮湖西國小)
mobile library,the students go to the mobile library.,XBKKjQTEWus,https://www.youtube.com/watch?v=XBKKjQTEWus,彰化縣鹿港鎮頂番國小,19,lukang,114,KEEP,kept: smallest school count (19 videos)
mobile library,the students go to the mobile library.,UIyVEP2WbRw,https://www.youtube.com/watch?v=UIyVEP2WbRw,彰化縣伸港鄉新港國小,44,shenkang,149,DROP,dropped: same as XBKKjQTEWus (彰化縣鹿港鎮頂番國小)
mobile library,the students go to the mobile library.,siN5QxCqHJA,https://www.youtube.com/watch?v=siN5QxCqHJA,彰化縣和美鎮和仁國小,45,hemei,99,DROP,dropped: same as XBKKjQTEWus (彰化縣鹿港鎮頂番國小)
mobile library,the students go to the mobile library.,mefcNovkz74,https://www.youtube.com/watch?v=mefcNovkz74,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as XBKKjQTEWus (彰化縣鹿港鎮頂番國小)
sign language,the students learn sign language in class.,yzEaIBUAlgU,https://www.youtube.com/watch?v=yzEaIBUAlgU,彰化縣和美鎮和仁國小,45,hemei,99,KEEP,kept: smallest school count (45 videos)
sign language,the students learn sign language in class.,m6h9E7FG2Hc,https://www.youtube.com/watch?v=m6h9E7FG2Hc,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as yzEaIBUAlgU (彰化縣和美鎮和仁國小)
ocarina performance,the students go on stage for their ocarina performance.,ipT6Zl5rYl8,https://www.youtube.com/watch?v=ipT6Zl5rYl8,彰化縣溪州鄉大莊國小,23,xizhou,226,KEEP,kept: smallest school count (23 videos)
ocarina performance,the students go on stage for their ocarina performance.,3hTuBD0mAC0,https://www.youtube.com/watch?v=3hTuBD0mAC0,彰化縣芳苑鄉路上國小,129,fangyuan,213,DROP,dropped: same as ipT6Zl5rYl8 (彰化縣溪州鄉大莊國小)
bubble (n),the students learn how to make bubbles outside.,vBHpyMwXpps,https://www.youtube.com/watch?v=vBHpyMwXpps,彰化縣溪州鄉大莊國小,23,xizhou,226,KEEP,kept: smallest school count (23 videos)
bubble (n),the students learn how to make bubbles outside.,ATXl0AhxL4Y,https://www.youtube.com/watch?v=ATXl0AhxL4Y,彰化縣彰化市中山國小,104,changhua-city,387,DROP,dropped: same as vBHpyMwXpps (彰化縣溪州鄉大莊國小)
brush (v),the students brush their teeth after lunch.,H5SgL1b0u8Q,https://www.youtube.com/watch?v=H5SgL1b0u8Q,彰化縣二林鎮二林國小,55,erlin,114,KEEP,kept: smallest school count (55 videos)
brush (v),the students brush their teeth after lunch.,CvhkIUrwdFs,https://www.youtube.com/watch?v=CvhkIUrwdFs,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as H5SgL1b0u8Q (彰化縣二林鎮二林國小)
brush (v),the students brush their teeth after lunch.,bj6czsFtyt4,https://www.youtube.com/watch?v=bj6czsFtyt4,彰化縣竹塘鄉竹塘國小,100,zhutang,183,DROP,dropped: same as H5SgL1b0u8Q (彰化縣二林鎮二林國小)
cotton candy,the students make cotton candy in class.,lGHB1YrrJ0I,https://www.youtube.com/watch?v=lGHB1YrrJ0I,彰化縣員林市育英國小,66,yuanlin-city,164,KEEP,kept: smallest school count (66 videos)
cotton candy,the students make cotton candy in class.,TWhoY1i6Z_c,https://www.youtube.com/watch?v=TWhoY1i6Z_c,彰化縣伸港鄉大同國小,105,shenkang,149,DROP,dropped: same as lGHB1YrrJ0I (彰化縣員林市育英國小)
color in,"the students use pencils to draw animals, and then they color them in.",QF-D6WryEKo,https://www.youtube.com/watch?v=QF-D6WryEKo,彰化縣鹿港鎮東興國小,14,lukang,114,KEEP,kept: smallest school count (14 videos)
color in,"the students use pencils to draw animals, and then they color them in.",Dm6UV3J3V6M,https://www.youtube.com/watch?v=Dm6UV3J3V6M,彰化縣二林鎮廣興國小,37,erlin,114,DROP,dropped: same as QF-D6WryEKo (彰化縣鹿港鎮東興國小)
color in,"the students use pencils to draw animals, and then they color them in.",a104Z4dn_oE,https://www.youtube.com/watch?v=a104Z4dn_oE,彰化縣埤頭鄉中和國小,71,pitou,112,DROP,dropped: same as QF-D6WryEKo (彰化縣鹿港鎮東興國小)
story (n),the students gather together to read stories and answer questions about them.,naIvM8I0f-M,https://www.youtube.com/watch?v=naIvM8I0f-M,彰化縣竹塘鄉竹塘國小,100,zhutang,183,KEEP,kept: smallest school count (100 videos)
story (n),the students gather together to read stories and answer questions about them.,r9VHcRID1iI,https://www.youtube.com/watch?v=r9VHcRID1iI,彰化縣竹塘鄉竹塘國小,100,zhutang,183,DROP,dropped: same as naIvM8I0f-M (彰化縣竹塘鄉竹塘國小)
plant (n),the students go outside to learn about plants.,KzvFy4jC2u0,https://www.youtube.com/watch?v=KzvFy4jC2u0,彰化縣埤頭鄉合興國小,13,pitou,112,KEEP,kept: smallest school count (13 videos)
plant (n),the students go outside to learn about plants.,RmRu4wCFzS4,https://www.youtube.com/watch?v=RmRu4wCFzS4,彰化縣彰化市中山國小,104,changhua-city,387,DROP,dropped: same as KzvFy4jC2u0 (彰化縣埤頭鄉合興國小)
plant (n),the students go outside to learn about plants.,bh-zPdZFd2k,https://www.youtube.com/watch?v=bh-zPdZFd2k,彰化縣伸港鄉大同國小,105,shenkang,149,DROP,dropped: same as KzvFy4jC2u0 (彰化縣埤頭鄉合興國小)
run (v),the students run on the track.,g1tbK-Fxeow,https://www.youtube.com/watch?v=g1tbK-Fxeow,彰化縣溪湖鎮湖西國小,38,xihu,40,KEEP,kept: smallest school count (38 videos)
run (v),the students run on the track.,XF_JZZ4S_sA,https://www.youtube.com/watch?v=XF_JZZ4S_sA,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as g1tbK-Fxeow (彰化縣溪湖鎮湖西國小)
lion dance,the students practice the lion dance.,RGHzANcSKSI,https://www.youtube.com/watch?v=RGHzANcSKSI,彰化縣二林鎮二林國小,55,erlin,114,KEEP,kept: smallest school count (55 videos)
lion dance,the students practice the lion dance.,-PTaDqOtN78,https://www.youtube.com/watch?v=-PTaDqOtN78,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as RGHzANcSKSI (彰化縣二林鎮二林國小)
warm-up (n),the students do warm-ups to get ready to run.,jRYfllRDggQ,https://www.youtube.com/watch?v=jRYfllRDggQ,彰化縣大村鄉村上國小,14,dacun,49,KEEP,kept: smallest school count (14 videos)
warm-up (n),the students do warm-ups to get ready to run.,z8iILDsAPc0,https://www.youtube.com/watch?v=z8iILDsAPc0,彰化縣田中鎮大安國小,17,tianzhong,271,DROP,dropped: same as jRYfllRDggQ (彰化縣大村鄉村上國小)
warm-up (n),the students do warm-ups to get ready to run.,zuKJSCBSIb8,https://www.youtube.com/watch?v=zuKJSCBSIb8,彰化縣二林鎮廣興國小,37,erlin,114,DROP,dropped: same as jRYfllRDggQ (彰化縣大村鄉村上國小)
warm-up (n),the students do warm-ups to get ready to run.,CuaQ2sFiucM,https://www.youtube.com/watch?v=CuaQ2sFiucM,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as jRYfllRDggQ (彰化縣大村鄉村上國小)
warm-up (n),the students do warm-ups to get ready to run.,4OKiIztrklo,https://www.youtube.com/watch?v=4OKiIztrklo,彰化縣伸港鄉大同國小,105,shenkang,149,DROP,dropped: same as jRYfllRDggQ (彰化縣大村鄉村上國小)
battery (n),students learn about batteries in school.,XzjDVQCdVeo,https://www.youtube.com/watch?v=XzjDVQCdVeo,彰化縣芳苑鄉芳苑國小,46,fangyuan,213,KEEP,kept: smallest school count (46 videos)
battery (n),students learn about batteries in school.,4ZK6Llv2eQw,https://www.youtube.com/watch?v=4ZK6Llv2eQw,彰化縣竹塘鄉竹塘國小,100,zhutang,183,DROP,dropped: same as XzjDVQCdVeo (彰化縣芳苑鄉芳苑國小)
sweep (v),"every day, students sweep away fallen leaves on school grounds.         """,K6Fj59BnBmo,https://www.youtube.com/watch?v=K6Fj59BnBmo,彰化縣彰化市民生國小,12,changhua-city,387,KEEP,kept: smallest school count (12 videos)
sweep (v),"every day, students sweep away fallen leaves on school grounds.         """,GCyBdFGs5Cs,https://www.youtube.com/watch?v=GCyBdFGs5Cs,彰化縣鹿港鎮東興國小,14,lukang,114,DROP,dropped: same as K6Fj59BnBmo (彰化縣彰化市民生國小)
sweep (v),"every day, students sweep away fallen leaves on school grounds.         """,i7mxPFB_PSM,https://www.youtube.com/watch?v=i7mxPFB_PSM,彰化縣溪州鄉大莊國小,23,xizhou,226,DROP,dropped: same as K6Fj59BnBmo (彰化縣彰化市民生國小)
sweep (v),"every day, students sweep away fallen leaves on school grounds.         """,9n44Nq95eQg,https://www.youtube.com/watch?v=9n44Nq95eQg,彰化縣彰化市南興國小,29,changhua-city,387,DROP,dropped: same as K6Fj59BnBmo (彰化縣彰化市民生國小)
sticky rice ball,the students prepare to make sticky rice balls.,Vkfjd2qnNvs,https://www.youtube.com/watch?v=Vkfjd2qnNvs,彰化縣員林市饒明國小,83,yuanlin-city,164,KEEP,kept: smallest school count (83 videos)
sticky rice ball,the students prepare to make sticky rice balls.,yyKs5i55u4U,https://www.youtube.com/watch?v=yyKs5i55u4U,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as Vkfjd2qnNvs (彰化縣員林市饒明國小)
sticky rice ball,the students prepare to make sticky rice balls.,wJMrI-PntEc,https://www.youtube.com/watch?v=wJMrI-PntEc,彰化縣彰化市中山國小,104,changhua-city,387,DROP,dropped: same as Vkfjd2qnNvs (彰化縣員林市饒明國小)
sticky rice ball,the students prepare to make sticky rice balls.,-xM25Z-yQ6Y,https://www.youtube.com/watch?v=-xM25Z-yQ6Y,彰化縣伸港鄉大同國小,105,shenkang,149,DROP,dropped: same as Vkfjd2qnNvs (彰化縣員林市饒明國小)
contest (n),the students compete in a speaking contest at their school.,YOFBUog6HBk,https://www.youtube.com/watch?v=YOFBUog6HBk,彰化縣二水鄉二水國小,40,ershui,91,KEEP,kept: smallest school count (40 videos)
contest (n),the students compete in a speaking contest at their school.,4viUdy2GkVI,https://www.youtube.com/watch?v=4viUdy2GkVI,彰化縣竹塘鄉竹塘國小,100,zhutang,183,DROP,dropped: same as YOFBUog6HBk (彰化縣二水鄉二水國小)
morning assembly,the students gather for the morning assembly.,ThqQAEQjCaw,https://www.youtube.com/watch?v=ThqQAEQjCaw,彰化縣竹塘鄉竹塘國小,100,zhutang,183,KEEP,kept: smallest school count (100 videos)
morning assembly,the students gather for the morning assembly.,xqwBjJ-qdHM,https://www.youtube.com/watch?v=xqwBjJ-qdHM,彰化縣北斗鎮萬來國小,113,beidou,199,DROP,dropped: same as ThqQAEQjCaw (彰化縣竹塘鄉竹塘國小)
award presentation,the winners of the running races get a prize at the award presentation.,f-Ox90uLcaA,https://www.youtube.com/watch?v=f-Ox90uLcaA,彰化縣彰化市中山國小,104,changhua-city,387,KEEP,kept: smallest school count (104 videos)
award presentation,the winners of the running races get a prize at the award presentation.,761gJkO5cAo,https://www.youtube.com/watch?v=761gJkO5cAo,彰化縣北斗鎮萬來國小,113,beidou,199,DROP,dropped: same as f-Ox90uLcaA (彰化縣彰化市中山國小)
story (n),the students read a story in class.,f0sYBpqkqqY,https://www.youtube.com/watch?v=f0sYBpqkqqY,彰化縣員林市饒明國小,83,yuanlin-city,164,KEEP,kept: smallest school count (83 videos)
story (n),the students read a story in class.,QK5Lxhgu2y0,https://www.youtube.com/watch?v=QK5Lxhgu2y0,彰化縣竹塘鄉竹塘國小,100,zhutang,183,DROP,dropped: same as f0sYBpqkqqY (彰化縣員林市饒明國小)
tablet (n),the teacher is showing his students how to use a tablet.,cI9xG2Wk8eI,https://www.youtube.com/watch?v=cI9xG2Wk8eI,彰化縣溪州鄉溪州國中,38,xizhou,226,KEEP,kept: smallest school count (38 videos)
tablet (n),the teacher is showing his students how to use a tablet.,waQfSChDT3k,https://www.youtube.com/watch?v=waQfSChDT3k,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as cI9xG2Wk8eI (彰化縣溪州鄉溪州國中)
workbook (n),the students are working on their workbooks.,ncv3sNf0dWY,https://www.youtube.com/watch?v=ncv3sNf0dWY,彰化縣芳苑鄉王功國小,10,fangyuan,213,KEEP,kept: smallest school count (10 videos)
workbook (n),the students are working on their workbooks.,eEy4idUd7qY,https://www.youtube.com/watch?v=eEy4idUd7qY,彰化縣溪湖鎮湖西國小,38,xihu,40,DROP,dropped: same as ncv3sNf0dWY (彰化縣芳苑鄉王功國小)
workbook (n),the students are working on their workbooks.,wjdwKr5jkGE,https://www.youtube.com/watch?v=wjdwKr5jkGE,彰化縣伸港鄉大同國小,105,shenkang,149,DROP,dropped: same as ncv3sNf0dWY (彰化縣芳苑鄉王功國小)
